,white_king_file,white_king_rank,white_rook_file,white_rook_rank,black_king_file,black_king_rank,result,black_king_dst,black2white_king_dst,black2rook_dst
20517,4,2,6,4,2,6,13,1,4,4
12980,4,4,3,1,6,6,11,2,2,5
9473,4,2,3,5,1,4,10,0,3,2
17884,3,1,1,5,7,6,13,1,5,6
18750,3,2,4,1,7,4,13,1,4,3
26908,3,1,2,7,6,5,15,2,4,4
7786,4,3,5,6,8,5,9,0,4,3
17273,2,1,5,3,8,7,13,0,6,4
5924,4,2,8,4,6,3,8,2,2,2
11403,3,3,1,2,8,3,11,0,5,7
9182,3,3,4,4,5,2,10,1,2,2
26461,2,1,6,8,6,5,15,2,4,3
2269,4,2,7,6,8,7,-1,0,5,1
19137,3,2,8,4,3,5,13,2,3,5
15241,4,1,4,2,8,4,12,0,4,4
21373,2,1,1,4,6,5,14,2,4,5
23763,3,2,2,8,4,8,14,0,6,2
25859,1,1,5,8,5,4,15,3,4,4
17765,2,2,5,8,4,3,13,2,2,5
17305,2,1,5,6,2,8,13,0,7,3
23668,3,1,8,8,7,3,14,1,4,5
17023,2,1,1,5,8,7,13,0,6,7
27678,1,1,2,3,4,3,16,2,3,2
2021,4,2,2,1,1,1,-1,0,3,1
3889,4,4,7,4,8,8,5,0,4,4
5648,3,3,6,3,4,1,8,0,2,2
8024,4,4,2,8,8,4,9,0,4,6
27470,4,1,3,8,5,8,15,0,7,2
10767,2,2,6,2,8,7,11,0,6,5
283,2,1,3,5,2,5,-1,1,4,1
5069,4,4,2,8,8,1,7,0,4,7
21537,2,1,2,6,8,5,14,0,6,6
15650,4,2,4,1,2,3,12,1,2,2
7280,3,3,3,7,7,1,9,0,4,6
11433,3,3,2,7,8,3,11,0,5,6
695,2,2,7,4,8,3,-1,0,6,1
21853,2,1,5,8,4,4,14,3,3,4
10270,4,4,8,1,7,3,10,1,3,2
23684,3,2,1,5,3,5,14,2,3,2
20968,1,1,1,5,8,5,14,0,7,7
27262,3,1,7,7,4,5,15,3,4,3
22267,2,2,2,3,7,5,14,1,5,5
10465,2,1,1,8,8,2,11,0,6,7
26154,2,1,3,1,6,5,15,2,4,4
23300,3,1,6,5,2,8,14,0,7,4
22721,3,1,1,4,7,4,14,1,4,6
13606,2,2,2,7,4,2,12,1,2,5
7313,3,3,6,4,6,2,9,1,3,2
1273,3,2,5,4,5,3,-1,2,2,1
387,2,1,5,4,4,5,-1,3,4,1
4481,4,4,7,6,8,2,6,0,4,4
24108,3,3,7,6,6,4,14,2,3,2
17465,2,1,7,6,7,8,13,0,7,2
24528,4,1,3,3,5,4,14,3,3,2
10568,2,1,5,2,1,6,11,0,5,4
3100,3,3,8,7,3,1,2,0,2,6
23374,3,1,7,3,3,3,14,2,2,4
25709,1,1,4,2,6,5,15,2,5,3
6805,2,2,3,5,7,1,9,0,5,4
21564,2,1,2,8,8,6,14,0,6,6
25726,1,1,4,5,4,2,15,1,3,3
3951,3,2,8,2,6,1,6,0,3,2
5892,4,2,4,8,7,2,8,1,3,6
10280,4,4,8,5,6,2,10,1,2,3
7916,4,4,1,3,4,2,9,1,2,3
11281,3,2,6,3,7,6,11,1,4,3
11611,3,3,7,8,7,1,11,0,4,7
26763,2,2,6,7,6,4,15,2,4,3
20807,4,2,8,6,2,4,13,1,2,6
6740,2,1,7,5,8,8,9,0,7,3
402,2,1,5,6,4,6,-1,2,5,1
7720,4,3,4,5,7,4,9,1,3,3
3347,4,2,7,8,2,1,4,0,2,7
6944,3,1,3,5,5,1,9,0,2,4
24464,4,1,2,8,4,3,14,2,2,5
4972,4,3,6,7,1,3,7,0,3,5
15926,4,2,8,3,5,8,12,0,6,5
12219,4,2,6,6,1,8,11,0,6,5
10013,4,3,7,8,1,7,10,0,4,6
3849,4,3,8,2,4,1,5,0,2,4
6861,2,2,7,6,8,8,9,0,6,2
21961,2,1,7,2,7,8,14,0,7,6
22809,3,1,1,8,5,5,14,3,4,4
4366,4,3,6,1,1,2,6,0,3,5
11584,3,3,6,7,8,5,11,0,5,2
17858,3,1,1,4,1,6,13,0,5,2
20923,4,3,6,8,4,6,13,2,3,2
17172,2,1,4,6,5,1,13,0,3,5
17019,2,1,1,5,7,7,13,1,6,6
2261,4,2,7,5,8,6,-1,0,4,1
17088,2,1,3,2,8,5,13,0,6,5
14617,3,2,6,5,7,7,12,1,5,2
4226,4,2,5,8,8,1,6,0,4,7
5066,4,4,2,7,3,2,7,1,2,5
18167,3,1,5,6,3,7,13,1,6,2
6008,4,3,2,6,8,2,8,0,4,6
1004,3,1,6,5,7,4,-1,1,4,1
4112,4,2,1,7,8,1,6,0,4,7
21920,2,1,6,7,1,5,14,0,4,5
7131,3,2,5,6,5,1,9,0,2,5
7515,4,2,6,4,7,6,9,1,4,2
15163,4,1,1,6,8,8,12,0,7,7
1770,4,1,4,5,4,6,-1,2,5,1
4421,4,3,8,1,1,1,6,0,3,7
26575,2,1,7,8,6,4,15,2,4,4
25910,1,1,7,5,7,7,15,1,6,2
10824,3,1,1,8,6,2,11,1,3,6
1233,3,2,4,5,5,4,-1,3,2,1
26867,3,1,2,3,2,5,15,1,4,2
14849,3,3,2,2,7,6,12,1,4,5
25832,1,1,5,6,8,4,15,0,7,3
8268,4,4,7,1,4,2,9,1,2,3
4740,4,1,7,1,8,6,7,0,5,5
25623,1,1,2,6,7,6,15,1,6,5
9667,4,2,7,5,7,2,10,1,3,3
16011,4,3,1,2,4,5,12,3,2,3
3540,4,1,7,4,1,3,5,0,3,6
2881,3,3,1,7,2,1,1,0,2,6
1639,4,1,1,5,1,4,-1,0,3,1
13718,2,2,6,5,5,1,12,0,3,4
20372,4,2,4,3,7,3,13,1,3,3
22433,2,2,5,3,7,4,14,1,5,2
27710,1,1,3,2,6,5,16,2,5,3
26565,2,1,7,8,4,4,15,3,3,4
16920,1,1,6,7,7,3,13,1,6,4
19612,4,1,4,4,2,6,13,1,5,2
25065,4,1,8,1,6,6,14,2,5,5
22444,2,2,5,6,5,2,14,1,3,4
10482,2,1,2,8,8,2,11,0,6,6
15225,4,1,4,2,1,2,12,0,3,3
27061,3,1,4,7,7,5,15,1,4,3
7541,4,2,8,5,7,2,9,1,3,3
20288,4,2,3,3,3,5,13,2,3,2
27275,3,1,7,8,4,5,15,3,4,3
2807,3,2,1,6,1,1,0,0,2,5
8710,3,1,1,7,7,2,10,1,4,6
24846,4,1,6,4,6,7,14,1,6,3
3374,4,3,2,5,2,2,4,1,2,3
13070,4,4,5,5,7,3,11,1,3,2
27605,4,1,7,1,6,6,15,2,5,5
24788,4,1,6,1,2,8,14,0,7,7
9662,4,2,7,3,1,3,10,0,3,6
14676,3,2,7,6,3,8,12,0,6,4
21932,2,1,7,1,3,7,14,1,6,6
24044,3,2,8,1,6,4,14,2,3,3
22532,2,2,7,6,7,2,14,1,5,4
16056,4,3,1,6,3,5,12,2,2,2
921,3,1,5,2,5,3,-1,2,2,1
14809,3,3,1,5,6,5,12,2,3,5
16936,1,1,7,4,3,2,13,1,2,4
9128,3,3,2,5,7,4,10,1,4,5
5213,2,1,2,7,1,4,8,0,3,3
16226,4,3,3,1,6,6,12,2,3,5
16843,1,1,4,7,7,2,13,1,6,5
27035,3,1,4,6,4,4,15,3,3,2
998,3,1,6,4,7,5,-1,1,4,1
6719,2,1,6,3,7,1,9,0,5,2
19560,4,1,2,8,2,2,13,1,2,6
11291,3,2,6,4,2,8,11,0,6,4
25739,1,1,4,6,6,2,15,1,5,4
621,2,2,5,5,4,4,-1,3,2,1
8537,2,1,7,5,8,7,10,0,6,2
6754,2,1,8,3,5,2,9,1,3,3
662,2,2,6,5,7,6,-1,1,5,1
15923,4,2,8,3,2,6,12,1,4,6
3672,4,2,8,4,1,2,5,0,3,7
3417,4,4,3,2,7,1,4,0,3,4
15614,4,2,2,8,2,4,12,1,2,4
2375,4,3,2,4,3,5,-1,2,2,1
27749,1,1,3,7,7,5,16,1,6,4
11923,4,2,1,3,8,8,11,0,6,7
15969,4,2,8,7,1,5,12,0,3,7
5413,3,2,1,5,5,1,8,0,2,4
26422,2,1,6,6,2,5,15,1,4,4
12041,4,2,4,3,8,6,11,0,4,4
22833,3,1,2,1,5,7,14,1,6,6
24782,4,1,5,8,5,6,14,2,5,2
8068,4,4,3,5,6,1,9,0,3,4
18472,3,2,1,6,4,4,13,3,2,3
21733,2,1,4,8,7,8,14,0,7,3
17518,2,1,8,6,4,7,13,1,6,4
3367,4,3,1,2,5,1,4,0,2,4
6581,4,4,8,5,3,2,8,1,2,5
5239,2,2,1,3,6,2,8,1,4,5
23814,3,2,3,7,6,4,14,2,3,3
588,2,2,4,4,4,3,-1,2,2,1
23034,3,1,3,5,5,6,14,2,5,2
19477,4,1,1,5,2,8,13,0,7,3
7191,3,2,8,3,1,3,9,0,2,7
7249,3,3,2,4,6,2,9,1,3,4
27237,3,1,7,6,2,6,15,1,5,5
9122,3,3,2,5,5,2,10,1,2,3
15101,3,3,8,6,7,3,12,1,4,3
14270,3,2,2,1,8,7,12,0,5,6
9767,4,3,4,1,2,4,10,1,2,3
26597,2,1,8,2,4,4,15,3,3,4
8992,3,2,6,2,7,7,10,1,5,5
24899,4,1,7,1,3,8,14,0,7,7
5161,4,4,8,1,1,1,7,0,3,7
11404,3,3,1,2,8,7,11,0,5,7
5476,3,2,3,3,2,8,8,0,6,5
21068,1,1,3,8,8,7,14,0,7,5
6824,2,2,4,7,8,1,9,0,6,6
7379,4,1,2,5,1,2,9,0,3,3
2334,4,3,1,4,2,3,-1,1,2,1
11871,4,1,6,8,8,4,11,0,4,4
614,2,2,5,4,4,3,-1,2,2,1
22998,3,1,3,3,6,7,14,1,6,4
20389,4,2,4,7,7,4,13,1,3,3
9243,3,3,6,5,7,2,10,1,4,3
21489,2,1,2,3,8,5,14,0,6,6
24140,4,1,1,1,6,6,14,2,5,5
270,2,1,3,3,3,4,-1,2,3,1
11576,3,3,6,6,8,4,11,0,5,2
19466,4,1,1,3,2,7,13,1,6,4
7995,4,4,2,4,8,3,9,0,4,6
139,1,1,7,4,6,5,-1,2,5,1
1604,3,3,8,4,8,5,-1,0,5,1
17445,2,1,7,3,2,6,13,1,5,5
25771,1,1,5,1,3,1,15,0,2,2
21383,2,1,1,4,8,7,14,0,6,7
22652,3,1,1,2,4,5,14,3,4,3
17212,2,1,5,1,6,5,13,2,4,4
18484,3,2,1,6,8,6,13,0,5,7
9566,4,2,5,6,8,8,10,0,6,3
25107,4,1,8,3,3,4,14,2,3,5
20885,4,3,3,3,5,7,13,1,4,4
18862,3,2,5,7,4,5,13,3,3,2
15370,4,1,5,8,6,5,12,2,4,3
3122,4,3,4,4,4,1,2,0,2,3
9081,3,3,1,5,5,2,10,1,2,4
9043,3,2,8,3,1,6,10,0,4,7
7584,4,3,1,8,7,3,9,1,3,6
12898,4,4,1,1,7,7,11,1,3,6
26272,2,1,4,2,6,5,15,2,4,3
22115,2,1,8,4,6,7,14,1,6,3
15704,4,2,4,7,2,4,12,1,2,3
5496,3,2,3,5,6,1,8,0,3,4
9484,4,2,3,6,8,3,10,0,4,5
13565,2,2,1,1,8,3,12,0,6,7
21680,2,1,4,2,5,8,14,0,7,6
10395,1,1,7,3,8,6,11,0,7,3
7312,3,3,6,4,5,2,9,1,2,2
14658,3,2,7,2,2,5,12,1,3,5
27854,1,1,7,4,5,5,16,3,4,2
19451,3,3,8,8,6,6,13,2,3,2
14398,3,2,4,5,7,8,12,0,6,3
19776,4,1,5,6,7,5,13,1,4,2
26753,2,2,6,6,4,4,15,3,2,2
27789,1,1,6,2,4,3,16,2,3,2
8751,3,1,3,7,8,8,10,0,7,5
19186,3,2,8,7,4,6,13,2,4,4
26352,2,1,5,6,3,3,15,2,2,3
16369,4,3,5,4,5,5,12,3,2,1
9046,3,2,8,5,6,1,10,0,3,4
10845,3,1,3,5,2,7,11,1,6,2
6576,4,4,8,4,4,1,8,0,3,4
1419,3,2,7,8,6,8,-1,0,6,1
3087,3,3,8,2,2,1,2,0,2,6
17653,2,2,3,5,7,5,13,1,5,4
2414,4,3,3,6,2,6,-1,1,3,1
19014,3,2,7,4,3,7,13,1,5,4
15316,4,1,5,2,1,4,12,0,3,4
13878,3,1,3,4,5,3,12,2,2,2
14817,3,3,1,7,6,3,12,2,3,5
25054,4,1,8,1,4,7,14,1,6,6
8742,3,1,3,5,8,3,10,0,5,5
27643,4,1,7,7,4,4,15,3,3,3
15269,4,1,4,5,7,2,12,1,3,3
22825,3,1,2,1,2,7,14,1,6,6
20045,4,2,1,6,3,5,13,2,3,2
19311,3,3,4,1,5,3,13,2,2,2
21265,1,1,8,7,4,2,14,1,3,5
17897,3,1,1,6,5,2,13,1,2,4
11298,3,2,6,5,8,4,11,0,5,2
1315,3,2,6,2,6,1,-1,0,3,1
11549,3,3,6,2,8,3,11,0,5,2
14463,3,2,5,2,6,7,12,1,5,5
9375,4,1,6,5,7,8,10,0,7,3
2026,4,2,2,2,1,3,-1,0,3,1
4477,4,4,7,3,8,7,6,0,4,4
5825,4,2,2,2,6,2,8,1,2,4
24925,4,1,7,2,5,5,14,3,4,3
13979,3,1,4,8,3,5,12,2,4,3
1647,4,1,1,6,2,6,-1,1,5,1
13322,2,1,4,1,1,5,12,0,4,4
13506,2,1,7,5,5,1,12,0,3,4
22097,2,1,8,4,3,4,14,2,3,5
734,2,2,8,4,7,5,-1,1,5,1
2508,4,3,6,4,6,3,-1,2,2,1
24509,4,1,3,2,5,7,14,1,6,5
20194,4,2,2,5,2,7,13,1,5,2
16508,4,3,7,2,6,8,12,0,5,6
5174,1,1,1,2,8,1,8,0,7,7
8130,4,4,4,6,7,1,9,0,3,5
8009,4,4,2,6,8,5,9,0,4,6
17713,2,2,5,1,6,6,13,2,4,5
214,2,1,1,6,1,7,-1,0,6,1
23632,3,1,8,7,4,4,14,3,3,4
17695,2,2,4,6,8,4,13,0,6,4
23024,3,1,3,5,3,3,14,2,2,2
1966,4,1,8,4,8,5,-1,0,4,1
19830,4,1,6,8,1,6,13,0,5,5
5345,3,1,4,6,7,1,8,0,4,5
16150,4,3,2,3,5,6,12,2,3,3
15859,4,2,6,8,2,4,12,1,2,4
11309,3,2,6,7,8,4,11,0,5,3
17223,2,1,5,1,8,4,13,0,6,3
24204,4,1,1,3,7,4,14,1,3,6
8497,2,1,4,4,7,2,10,1,5,3
27656,4,1,7,8,4,5,15,3,4,3
21991,2,1,7,4,6,7,14,1,6,3
26500,2,1,7,3,3,6,15,2,5,4
23143,3,1,5,1,4,5,14,3,4,4
26284,2,1,4,3,6,4,15,2,4,2
16758,1,1,1,5,6,2,13,1,5,5
25949,1,1,8,4,7,7,15,1,6,3
6792,2,2,2,7,7,1,9,0,5,6
19636,4,1,4,5,5,3,13,2,2,2
949,3,1,5,6,4,6,-1,2,5,1
15501,4,1,8,8,6,2,12,1,2,6
6313,4,4,3,1,8,2,8,0,4,5
3217,4,3,5,2,3,1,3,0,2,2
20518,4,2,6,4,3,4,13,2,2,3
23969,3,2,7,1,6,5,14,2,3,4
16397,4,3,6,2,2,6,12,1,3,4
1514,3,3,6,3,7,3,-1,1,4,1
3258,4,1,7,3,1,2,4,0,3,6
26108,2,1,2,7,5,4,15,3,3,3
6067,4,3,3,6,7,1,8,0,3,5
5672,3,3,7,3,5,1,8,0,2,2
10613,2,1,6,7,7,2,11,1,5,5
10357,1,1,3,8,7,1,11,0,6,7
5468,3,2,3,1,1,7,8,0,5,6
1580,3,3,7,6,8,7,-1,0,5,1
4945,4,3,5,7,2,3,7,1,2,4
18641,3,2,2,8,3,4,13,2,2,4
16502,4,3,7,2,5,7,12,1,4,5
8154,4,4,4,8,8,4,9,0,4,4
1268,3,2,5,3,6,2,-1,1,3,1
1465,3,3,3,1,4,1,-1,0,2,1
11675,4,1,3,1,2,7,11,1,6,6
20815,4,2,8,6,4,6,13,2,4,4
15937,4,2,8,5,2,6,12,1,4,6
18584,3,2,2,3,7,4,13,1,4,5
23079,3,1,4,3,6,3,14,2,3,2
24021,3,2,7,7,6,3,14,2,3,4
3505,4,1,5,3,8,2,5,0,4,3
11835,4,1,6,3,8,7,11,0,6,4
17364,2,1,6,3,2,7,13,1,6,4
1973,4,1,8,6,7,6,-1,1,5,1
24608,4,1,4,2,6,3,14,2,2,2
20444,4,2,5,7,2,5,13,1,3,3
21636,2,1,3,5,7,6,14,1,5,4
2443,4,3,4,6,3,7,-1,1,4,1
16416,4,3,6,3,2,6,12,1,3,4
911,3,1,4,8,3,8,-1,0,7,1
4961,4,3,6,5,1,3,7,0,3,5
27974,2,1,3,6,6,4,16,2,4,3
18811,3,2,4,8,6,6,13,2,4,2
7888,4,3,8,6,8,2,9,0,4,4
8411,2,1,1,7,4,8,10,0,7,3
13893,3,1,4,1,5,1,12,0,2,1
686,2,2,7,3,7,4,-1,1,5,1
27270,3,1,7,7,6,3,15,2,3,4
1376,3,2,7,2,8,2,-1,0,5,1
7596,4,3,2,5,6,3,9,2,2,4
22141,2,1,8,5,6,5,14,2,4,2
24589,4,1,3,8,4,3,14,2,2,5
10677,2,2,2,1,7,1,11,0,5,5
6720,2,1,6,3,8,1,9,0,6,2
24579,4,1,3,6,7,3,14,1,3,4
7643,4,3,3,3,1,5,9,0,3,2
5072,4,4,3,3,8,1,7,0,4,5
12785,4,3,7,7,1,5,11,0,3,6
5986,4,3,2,1,7,2,8,1,3,5
23522,3,1,8,2,5,4,14,3,3,3
26602,2,1,8,2,5,5,15,3,4,3
15034,3,3,5,8,6,5,12,2,3,3
2186,4,2,6,3,7,2,-1,1,3,1
22087,2,1,8,3,7,8,14,0,7,5
6398,4,4,5,5,7,1,8,0,3,4
9448,4,2,3,1,2,3,10,1,2,2
16810,1,1,3,7,7,2,13,1,6,5
5253,2,2,3,3,7,1,8,0,5,4
23983,3,2,7,3,5,3,14,2,2,2
24816,4,1,6,3,4,3,14,2,2,2
132,1,1,7,3,7,2,-1,1,6,1
19771,4,1,5,6,6,3,13,2,2,3
23312,3,1,6,5,4,8,14,0,7,3
22041,2,1,7,8,6,2,14,1,4,6
27942,1,1,8,8,6,5,16,2,5,3
21350,2,1,1,3,8,4,14,0,6,7
2587,4,3,7,7,6,7,-1,1,4,1
4330,4,3,4,7,2,2,6,1,2,5
3532,4,1,6,7,1,1,5,0,3,6
21681,2,1,4,2,6,7,14,1,6,5
15377,4,1,5,8,8,4,12,0,4,4
15351,4,1,5,5,8,8,12,0,7,3
1587,3,3,8,1,7,1,-1,0,4,1
2743,4,4,7,5,6,6,-1,2,2,1
23903,3,2,6,1,6,5,14,2,3,4
16322,4,3,4,2,3,7,12,1,4,5
7071,3,2,3,8,8,2,9,0,5,6
18465,3,2,1,4,6,7,13,1,5,5
24939,4,1,7,3,3,4,14,2,3,4
18491,3,2,1,7,5,6,13,2,4,4
18930,3,2,6,4,6,8,13,0,6,4
25104,4,1,8,3,2,4,14,1,3,6
3468,4,1,1,3,6,2,5,1,2,5
7106,3,2,4,6,6,1,9,0,3,5
6023,4,3,2,8,8,2,8,0,4,6
19242,3,3,1,8,6,5,13,2,3,5
2427,4,3,3,7,4,7,-1,1,4,1
21830,2,1,5,7,2,7,14,1,6,3
14788,3,3,1,2,7,6,12,1,4,6
2395,4,3,2,7,2,8,-1,0,5,1
15149,4,1,1,5,7,3,12,1,3,6
3970,3,3,8,2,4,1,6,0,2,4
12784,4,3,7,6,7,8,11,0,5,2
8960,3,2,4,8,1,6,10,0,4,3
21663,2,1,3,8,8,7,14,0,6,5
7890,4,3,8,7,6,2,9,1,2,5
27542,4,1,6,4,4,6,15,2,5,2
26131,2,1,2,8,5,3,15,2,3,5
11627,3,3,8,5,6,3,11,2,3,2
17800,2,2,8,1,8,3,13,0,6,2
19728,4,1,5,3,3,7,13,1,6,4
8659,2,2,7,1,4,1,10,0,2,3
687,2,2,7,3,8,2,-1,0,6,1
24527,4,1,3,3,5,3,14,2,2,2
22933,3,1,2,6,7,5,14,1,4,5
3279,4,2,4,3,2,1,4,0,2,2
17578,2,2,1,6,8,4,13,0,6,7
25813,1,1,5,5,8,6,15,0,7,3
23669,3,1,8,8,7,4,14,1,4,4
25508,1,1,1,2,7,4,15,1,6,6
8722,3,1,2,8,7,2,10,1,4,6
13471,2,1,6,5,8,2,12,0,6,3
22836,3,1,2,1,6,7,14,1,6,6
11080,3,2,1,4,2,8,11,0,6,4
20795,4,2,8,4,5,5,13,3,3,3
6726,2,1,7,2,8,5,9,0,6,3
4344,4,3,5,3,5,1,6,0,2,2
5794,4,1,8,4,8,2,8,0,4,2
24735,4,1,5,5,3,8,14,0,7,3
6483,4,4,6,6,8,2,8,0,4,4
6073,4,3,3,7,6,2,8,1,2,5
4607,3,2,2,2,1,6,7,0,4,4
149,1,1,7,5,7,6,-1,1,6,1
10330,1,1,2,5,5,1,11,0,4,4
3582,4,2,3,3,8,2,5,0,4,5
11694,4,1,3,5,1,2,11,0,3,3
19885,4,1,8,1,1,6,13,0,5,7
17962,3,1,2,8,8,6,13,0,5,6
6588,4,4,8,6,3,2,8,1,2,5
15788,4,2,5,6,1,5,12,0,3,4
414,2,1,5,7,6,6,-1,2,5,1
22898,3,1,2,4,5,7,14,1,6,3
5131,4,4,6,7,8,1,7,0,4,6
12783,4,3,7,6,6,8,11,0,5,2
13212,1,1,5,1,8,1,12,0,7,3
10318,1,1,1,8,7,1,11,0,6,7
4082,4,1,7,3,8,1,6,0,4,2
8077,4,4,3,6,8,6,9,0,4,5
4840,4,2,7,8,8,4,7,0,4,4
3365,4,2,8,8,2,1,4,0,2,7
19770,4,1,5,6,6,2,13,1,2,4
24352,4,1,2,1,8,4,14,0,4,6
8582,2,2,1,4,7,2,10,1,5,6
24082,3,2,8,7,5,5,14,3,3,3
16530,4,3,7,3,6,7,12,1,4,4
11382,3,2,8,6,1,3,11,0,2,7
1606,3,3,8,5,7,5,-1,1,4,1
2513,4,3,6,5,5,5,-1,3,2,1
18973,3,2,7,1,7,7,13,1,5,6
3776,4,3,5,3,8,1,5,0,4,3
14803,3,3,1,4,7,5,12,1,4,6
1337,3,2,6,5,5,5,-1,3,3,1
21906,2,1,6,5,3,6,14,2,5,3
16349,4,3,4,7,7,4,12,1,3,3
18990,3,2,7,2,7,6,13,1,4,4
4351,4,3,5,4,8,3,6,0,4,3
8487,2,1,3,8,2,5,10,1,4,3
15575,4,2,2,2,7,3,12,1,3,5
16655,4,3,8,6,3,5,12,2,2,5
16315,4,3,4,1,6,6,12,2,3,5
23929,3,2,6,7,3,4,14,2,2,3
25790,1,1,5,3,8,4,15,0,7,3
25498,4,2,8,6,7,4,14,1,3,2
3019,3,3,3,8,3,1,2,0,2,7
1965,4,1,8,4,8,3,-1,0,4,1
27511,4,1,5,7,5,5,15,3,4,2
3164,3,3,4,3,1,1,3,0,2,3
21724,2,1,4,7,8,6,14,0,6,4
408,2,1,5,6,6,7,-1,1,6,1
19305,3,3,3,7,8,5,13,0,5,5
7035,3,2,3,3,1,5,9,0,3,2
3650,4,2,7,2,1,2,5,0,3,6
16574,4,3,7,8,5,5,12,3,2,3
24409,4,1,2,4,6,4,14,2,3,4
8023,4,4,2,8,8,3,9,0,4,6
15168,4,1,1,7,8,3,12,0,4,7
19421,3,3,8,3,6,3,13,2,3,2
1980,4,1,8,7,8,6,-1,0,5,1
4808,4,2,6,6,8,1,7,0,4,5
21466,2,1,1,8,8,5,14,0,6,7
16060,4,3,1,6,5,5,12,3,2,4
10307,1,1,1,4,7,2,11,1,6,6
26436,2,1,6,7,5,3,15,2,3,4
1432,3,2,8,3,7,3,-1,1,4,1
1171,3,2,2,6,2,7,-1,1,5,1
2354,4,3,1,8,2,8,-1,0,5,1
20921,4,3,6,7,6,4,13,2,2,3
25529,1,1,1,4,7,6,15,1,6,6
3440,3,1,6,4,1,2,5,0,2,5
27205,3,1,7,1,5,6,15,2,5,5
15054,3,3,7,5,5,3,12,2,2,2
2754,4,4,7,6,8,6,-1,0,4,1
10234,4,4,6,6,7,4,10,1,3,2
17208,2,1,5,1,5,7,13,1,6,6
12592,4,3,4,6,6,8,11,0,5,2
17890,3,1,1,5,8,8,13,0,7,7
3431,3,1,3,2,5,1,5,0,2,2
4777,4,2,2,7,2,2,7,1,2,5
4894,4,3,3,5,2,7,7,1,4,2
5428,3,2,1,8,7,1,8,0,4,7
20788,4,2,8,4,3,6,13,2,4,5
5257,2,2,4,3,4,1,8,0,2,2
1090,3,1,8,2,1,1,-1,0,2,7
27194,3,1,6,8,6,4,15,2,3,4
27307,3,2,4,6,6,6,15,2,4,2
7070,3,2,3,8,2,6,9,1,4,2
17320,2,1,5,7,8,3,13,0,6,4
22757,3,1,1,6,7,4,14,1,4,6
18949,3,2,6,8,2,7,13,1,5,4
5299,3,1,2,4,7,2,8,1,4,5
4863,4,3,1,7,2,2,7,1,2,5
16137,4,3,2,2,6,5,12,2,2,4
24321,4,1,1,8,6,4,14,2,3,5
13727,2,2,6,5,8,5,12,0,6,2
26589,2,1,8,1,5,6,15,2,5,5
10575,2,1,5,4,7,3,11,1,5,2
10573,2,1,5,4,6,2,11,1,4,2
26392,2,1,6,2,6,6,15,2,5,4
21227,1,1,7,8,5,1,14,0,4,7
8853,3,2,1,7,7,2,10,1,4,6
24169,4,1,1,2,6,3,14,2,2,5
20623,4,2,7,3,5,6,13,2,4,3
10548,2,1,4,4,3,7,11,1,6,3
18240,3,1,6,7,6,1,13,0,3,6
13094,4,4,7,2,6,4,11,2,2,2
12680,4,3,5,6,7,6,11,1,3,2
22632,3,1,1,1,6,7,14,1,6,6
10722,2,2,4,5,8,4,11,0,6,4
1997,4,2,1,3,2,4,-1,1,2,1
11572,3,3,6,5,8,7,11,0,5,2
23234,3,1,5,8,2,7,14,1,6,3
952,3,1,5,6,5,7,-1,1,6,1
5589,3,3,2,4,7,2,8,1,4,5
17741,2,2,5,3,8,6,13,0,6,3
13125,4,4,8,2,7,4,11,1,3,2
8775,3,1,5,5,1,4,10,0,3,4
22630,3,1,1,1,6,5,14,2,4,5
13130,4,4,8,3,6,6,11,2,2,3
26264,2,1,4,2,4,5,15,3,4,3
16589,4,3,8,1,4,7,12,1,4,6
20515,4,2,6,4,2,4,13,1,2,4
27066,3,1,4,8,5,4,15,3,3,4
11625,3,3,8,5,5,4,11,3,2,3
24778,4,1,5,8,4,6,14,2,5,2
13817,3,1,1,3,8,7,12,0,6,7
5042,4,3,8,6,2,3,7,1,2,6
7773,4,3,5,5,7,5,9,1,3,2
18618,3,2,2,5,4,6,13,2,4,2
10130,4,4,3,2,5,2,10,1,2,2
13293,2,1,1,6,7,7,12,1,6,6
24236,4,1,1,5,2,7,14,1,6,2
18596,3,2,2,4,4,4,13,3,2,2
20567,4,2,7,1,3,8,13,0,6,7
5796,4,1,8,6,1,2,8,0,3,7
11239,3,2,5,5,3,8,11,0,6,3
24262,4,1,1,6,7,6,14,1,5,6
8727,3,1,3,2,1,6,10,0,5,4
24914,4,1,7,1,7,8,14,0,7,7
1688,4,1,2,5,3,6,-1,2,5,1
5303,3,1,2,4,8,3,8,0,5,6
7306,3,3,5,7,7,1,9,0,4,6
970,3,1,6,1,5,2,-1,1,2,1
12037,4,2,4,3,6,8,11,0,6,5
11054,3,1,8,4,3,3,11,2,2,5
4328,4,3,4,6,8,1,6,0,4,5
16477,4,3,7,1,5,8,12,0,5,7
15606,4,2,2,6,6,8,12,0,6,4
21665,2,1,4,1,4,7,14,1,6,6
10304,1,1,1,3,4,2,11,1,3,3
73,1,1,5,6,6,5,-1,2,5,1
7622,4,3,3,1,2,5,9,1,2,4
27711,1,1,3,2,6,6,16,2,5,4
25719,1,1,4,3,7,5,15,1,6,3
14341,3,2,3,5,7,7,12,1,5,4
12124,4,2,5,2,6,8,11,0,6,6
18856,3,2,5,7,2,7,13,1,5,3
